date,department_id,equipment_type,total_units,units_in_use,utilization_pct
2024-04-10,11,MRI,2,2,100.0
2024-04-10,11,CT Scanner,3,3,100.0
2024-04-10,11,X-Ray,2,1,50.0
2024-04-10,11,Ventilator,7,1,14.29
2024-04-10,11,Ultrasound,1,1,100.0
2024-04-10,11,ECG,1,1,100.0
2024-04-10,12,MRI,10,5,50.0
2024-04-10,12,CT Scanner,7,0,0.0
2024-04-10,12,X-Ray,3,0,0.0
2024-04-10,12,Ventilator,10,4,40.0
2024-04-10,12,Ultrasound,1,0,0.0
2024-04-10,12,ECG,9,8,88.89
2024-04-10,13,MRI,9,1,11.11
2024-04-10,13,CT Scanner,1,1,100.0
2024-04-10,13,X-Ray,1,1,100.0
2024-04-10,13,Ventilator,7,2,28.57
2024-04-10,13,Ultrasound,4,0,0.0
2024-04-10,13,ECG,5,4,80.0
2024-04-10,14,MRI,8,3,37.5
2024-04-10,14,CT Scanner,8,6,75.0
2024-04-10,14,X-Ray,2,2,100.0
2024-04-10,14,Ventilator,4,3,75.0
2024-04-10,14,Ultrasound,2,2,100.0
2024-04-10,14,ECG,6,4,66.67
2024-04-10,15,MRI,1,0,0.0
2024-04-10,15,CT Scanner,2,1,50.0
2024-04-10,15,X-Ray,9,9,100.0
2024-04-10,15,Ventilator,8,1,12.5
2024-04-10,15,Ultrasound,8,4,50.0
2024-04-10,15,ECG,6,0,0.0
2024-04-10,16,MRI,4,1,25.0
2024-04-10,16,CT Scanner,1,1,100.0
2024-04-10,16,X-Ray,4,3,75.0
2024-04-10,16,Ventilator,7,0,0.0
2024-04-10,16,Ultrasound,1,0,0.0
2024-04-10,16,ECG,7,1,14.29
2024-04-10,17,MRI,5,0,0.0
2024-04-10,17,CT Scanner,3,0,0.0
2024-04-10,17,X-Ray,6,0,0.0
2024-04-10,17,Ventilator,6,4,66.67
2024-04-10,17,Ultrasound,4,4,100.0
2024-04-10,17,ECG,1,1,100.0
2024-04-10,18,MRI,1,0,0.0
2024-04-10,18,CT Scanner,9,0,0.0
2024-04-10,18,X-Ray,10,7,70.0
2024-04-10,18,Ventilator,10,2,20.0
2024-04-10,18,Ultrasound,2,0,0.0
2024-04-10,18,ECG,6,0,0.0
2024-04-10,19,MRI,6,5,83.33
2024-04-10,19,CT Scanner,3,0,0.0
2024-04-10,19,X-Ray,1,1,100.0
2024-04-10,19,Ventilator,9,4,44.44
2024-04-10,19,Ultrasound,7,6,85.71
2024-04-10,19,ECG,2,1,50.0
2024-04-10,20,MRI,5,2,40.0
2024-04-10,20,CT Scanner,10,0,0.0
2024-04-10,20,X-Ray,2,2,100.0
2024-04-10,20,Ventilator,9,6,66.67
2024-04-10,20,Ultrasound,5,1,20.0
2024-04-10,20,ECG,2,2,100.0
2024-04-10,21,MRI,6,0,0.0
2024-04-10,21,CT Scanner,8,8,100.0
2024-04-10,21,X-Ray,7,6,85.71
2024-04-10,21,Ventilator,8,2,25.0
2024-04-10,21,Ultrasound,10,3,30.0
2024-04-10,21,ECG,5,2,40.0
2024-04-10,22,MRI,5,3,60.0
2024-04-10,22,CT Scanner,10,6,60.0
2024-04-10,22,X-Ray,10,3,30.0
2024-04-10,22,Ventilator,2,0,0.0
2024-04-10,22,Ultrasound,6,6,100.0
2024-04-10,22,ECG,6,6,100.0
2024-04-10,23,MRI,4,0,0.0
2024-04-10,23,CT Scanner,8,2,25.0
2024-04-10,23,X-Ray,3,0,0.0
2024-04-10,23,Ventilator,3,3,100.0
2024-04-10,23,Ultrasound,6,0,0.0
2024-04-10,23,ECG,7,6,85.71
2024-04-10,24,MRI,10,4,40.0
2024-04-10,24,CT Scanner,10,0,0.0
2024-04-10,24,X-Ray,2,2,100.0
2024-04-10,24,Ventilator,5,1,20.0
2024-04-10,24,Ultrasound,2,2,100.0
2024-04-10,24,ECG,2,0,0.0
2024-04-10,25,MRI,8,1,12.5
2024-04-10,25,CT Scanner,9,5,55.56
2024-04-10,25,X-Ray,2,1,50.0
2024-04-10,25,Ventilator,8,6,75.0
2024-04-10,25,Ultrasound,5,1,20.0
2024-04-10,25,ECG,10,5,50.0
2024-04-10,26,MRI,7,7,100.0
2024-04-10,26,CT Scanner,9,1,11.11
2024-04-10,26,X-Ray,2,0,0.0
2024-04-10,26,Ventilator,5,0,0.0
2024-04-10,26,Ultrasound,7,3,42.86
2024-04-10,26,ECG,7,1,14.29
2024-04-10,27,MRI,1,0,0.0
2024-04-10,27,CT Scanner,1,0,0.0
2024-04-10,27,X-Ray,1,0,0.0
2024-04-10,27,Ventilator,10,8,80.0
2024-04-10,27,Ultrasound,6,6,100.0
2024-04-10,27,ECG,10,7,70.0
2024-04-10,28,MRI,7,6,85.71
2024-04-10,28,CT Scanner,4,0,0.0
2024-04-10,28,X-Ray,7,1,14.29
2024-04-10,28,Ventilator,10,9,90.0
2024-04-10,28,Ultrasound,5,5,100.0
2024-04-10,28,ECG,9,3,33.33
2024-04-10,29,MRI,2,2,100.0
2024-04-10,29,CT Scanner,6,2,33.33
2024-04-10,29,X-Ray,8,3,37.5
2024-04-10,29,Ventilator,9,3,33.33
2024-04-10,29,Ultrasound,7,4,57.14
2024-04-10,29,ECG,3,1,33.33
2024-04-10,30,MRI,4,0,0.0
2024-04-10,30,CT Scanner,3,1,33.33
2024-04-10,30,X-Ray,1,0,0.0
2024-04-10,30,Ventilator,8,0,0.0
2024-04-10,30,Ultrasound,1,0,0.0
2024-04-10,30,ECG,5,0,0.0
2024-04-10,31,MRI,8,7,87.5
2024-04-10,31,CT Scanner,4,0,0.0
2024-04-10,31,X-Ray,10,2,20.0
2024-04-10,31,Ventilator,2,2,100.0
2024-04-10,31,Ultrasound,9,3,33.33
2024-04-10,31,ECG,7,3,42.86
2024-04-10,32,MRI,1,0,0.0
2024-04-10,32,CT Scanner,9,3,33.33
2024-04-10,32,X-Ray,2,2,100.0
2024-04-10,32,Ventilator,7,6,85.71
2024-04-10,32,Ultrasound,1,1,100.0
2024-04-10,32,ECG,10,5,50.0
2024-04-10,33,MRI,5,1,20.0
2024-04-10,33,CT Scanner,1,1,100.0
2024-04-10,33,X-Ray,8,1,12.5
2024-04-10,33,Ventilator,1,0,0.0
2024-04-10,33,Ultrasound,5,1,20.0
2024-04-10,33,ECG,7,4,57.14
2024-04-10,34,MRI,5,0,0.0
2024-04-10,34,CT Scanner,6,5,83.33
2024-04-10,34,X-Ray,5,2,40.0
2024-04-10,34,Ventilator,6,3,50.0
2024-04-10,34,Ultrasound,9,8,88.89
2024-04-10,34,ECG,10,9,90.0
2024-04-10,35,MRI,3,2,66.67
2024-04-10,35,CT Scanner,2,2,100.0
2024-04-10,35,X-Ray,4,1,25.0
2024-04-10,35,Ventilator,6,0,0.0
2024-04-10,35,Ultrasound,7,5,71.43
2024-04-10,35,ECG,9,7,77.78
2024-04-10,36,MRI,10,10,100.0
2024-04-10,36,CT Scanner,1,1,100.0
2024-04-10,36,X-Ray,9,5,55.56
2024-04-10,36,Ventilator,7,1,14.29
2024-04-10,36,Ultrasound,10,8,80.0
2024-04-10,36,ECG,8,1,12.5
2024-04-10,37,MRI,8,4,50.0
2024-04-10,37,CT Scanner,9,3,33.33
2024-04-10,37,X-Ray,7,1,14.29
2024-04-10,37,Ventilator,8,5,62.5
2024-04-10,37,Ultrasound,10,2,20.0
2024-04-10,37,ECG,1,0,0.0
2024-04-10,38,MRI,10,2,20.0
2024-04-10,38,CT Scanner,10,9,90.0
2024-04-10,38,X-Ray,6,0,0.0
2024-04-10,38,Ventilator,2,0,0.0
2024-04-10,38,Ultrasound,10,4,40.0
2024-04-10,38,ECG,10,7,70.0
2024-04-10,39,MRI,5,4,80.0
2024-04-10,39,CT Scanner,9,0,0.0
2024-04-10,39,X-Ray,9,1,11.11
2024-04-10,39,Ventilator,9,4,44.44
2024-04-10,39,Ultrasound,1,1,100.0
2024-04-10,39,ECG,4,2,50.0
2024-04-10,40,MRI,6,6,100.0
2024-04-10,40,CT Scanner,7,6,85.71
2024-04-10,40,X-Ray,5,2,40.0
2024-04-10,40,Ventilator,10,6,60.0
2024-04-10,40,Ultrasound,10,6,60.0
2024-04-10,40,ECG,8,3,37.5
2024-04-10,41,MRI,4,3,75.0
2024-04-10,41,CT Scanner,3,2,66.67
2024-04-10,41,X-Ray,2,1,50.0
2024-04-10,41,Ventilator,2,1,50.0
2024-04-10,41,Ultrasound,2,0,0.0
2024-04-10,41,ECG,8,3,37.5
2024-04-10,42,MRI,2,2,100.0
2024-04-10,42,CT Scanner,4,4,100.0
2024-04-10,42,X-Ray,4,3,75.0
2024-04-10,42,Ventilator,9,6,66.67
2024-04-10,42,Ultrasound,7,1,14.29
2024-04-10,42,ECG,9,3,33.33
2024-04-10,43,MRI,8,0,0.0
2024-04-10,43,CT Scanner,7,6,85.71
2024-04-10,43,X-Ray,6,0,0.0
2024-04-10,43,Ventilator,9,1,11.11
2024-04-10,43,Ultrasound,10,1,10.0
2024-04-10,43,ECG,4,0,0.0
2024-04-10,44,MRI,2,1,50.0
2024-04-10,44,CT Scanner,6,4,66.67
2024-04-10,44,X-Ray,3,1,33.33
2024-04-10,44,Ventilator,3,3,100.0
2024-04-10,44,Ultrasound,10,10,100.0
2024-04-10,44,ECG,4,0,0.0
2024-04-10,45,MRI,4,1,25.0
2024-04-10,45,CT Scanner,6,5,83.33
2024-04-10,45,X-Ray,7,0,0.0
2024-04-10,45,Ventilator,6,4,66.67
2024-04-10,45,Ultrasound,8,5,62.5
2024-04-10,45,ECG,10,6,60.0
2024-04-10,46,MRI,6,4,66.67
2024-04-10,46,CT Scanner,8,1,12.5
2024-04-10,46,X-Ray,6,1,16.67
2024-04-10,46,Ventilator,3,0,0.0
2024-04-10,46,Ultrasound,6,3,50.0
2024-04-10,46,ECG,1,1,100.0
2024-04-10,47,MRI,7,0,0.0
2024-04-10,47,CT Scanner,5,0,0.0
2024-04-10,47,X-Ray,6,6,100.0
2024-04-10,47,Ventilator,5,0,0.0
2024-04-10,47,Ultrasound,2,0,0.0
2024-04-10,47,ECG,9,7,77.78
2024-04-10,48,MRI,7,6,85.71
2024-04-10,48,CT Scanner,7,4,57.14
2024-04-10,48,X-Ray,5,5,100.0
2024-04-10,48,Ventilator,9,3,33.33
2024-04-10,48,Ultrasound,7,5,71.43
2024-04-10,48,ECG,10,3,30.0
2024-04-10,49,MRI,3,1,33.33
2024-04-10,49,CT Scanner,4,0,0.0
2024-04-10,49,X-Ray,6,1,16.67
2024-04-10,49,Ventilator,8,1,12.5
2024-04-10,49,Ultrasound,7,3,42.86
2024-04-10,49,ECG,6,5,83.33
2024-04-10,50,MRI,1,0,0.0
2024-04-10,50,CT Scanner,9,1,11.11
2024-04-10,50,X-Ray,8,5,62.5
2024-04-10,50,Ventilator,6,2,33.33
2024-04-10,50,Ultrasound,5,2,40.0
2024-04-10,50,ECG,1,1,100.0
2024-04-11,1,MRI,5,1,20.0
2024-04-11,1,CT Scanner,7,6,85.71
2024-04-11,1,X-Ray,4,4,100.0
2024-04-11,1,Ventilator,8,8,100.0
2024-04-11,1,Ultrasound,9,1,11.11
2024-04-11,1,ECG,6,6,100.0
2024-04-11,2,MRI,6,6,100.0
2024-04-11,2,CT Scanner,6,6,100.0
2024-04-11,2,X-Ray,3,0,0.0
2024-04-11,2,Ventilator,3,0,0.0
2024-04-11,2,Ultrasound,10,10,100.0
2024-04-11,2,ECG,10,1,10.0
2024-04-11,3,MRI,6,1,16.67
2024-04-11,3,CT Scanner,9,0,0.0
2024-04-11,3,X-Ray,6,2,33.33
2024-04-11,3,Ventilator,2,1,50.0
2024-04-11,3,Ultrasound,8,6,75.0
2024-04-11,3,ECG,7,1,14.29
2024-04-11,4,MRI,2,0,0.0
2024-04-11,4,CT Scanner,8,6,75.0
2024-04-11,4,X-Ray,4,1,25.0
2024-04-11,4,Ventilator,1,1,100.0
2024-04-11,4,Ultrasound,4,0,0.0
2024-04-11,4,ECG,4,0,0.0
2024-04-11,5,MRI,2,1,50.0
2024-04-11,5,CT Scanner,3,2,66.67
2024-04-11,5,X-Ray,4,2,50.0
2024-04-11,5,Ventilator,4,0,0.0
2024-04-11,5,Ultrasound,4,1,25.0
2024-04-11,5,ECG,5,0,0.0
2024-04-11,6,MRI,5,1,20.0
2024-04-11,6,CT Scanner,8,1,12.5
2024-04-11,6,X-Ray,9,0,0.0
2024-04-11,6,Ventilator,5,5,100.0
2024-04-11,6,Ultrasound,2,2,100.0
2024-04-11,6,ECG,9,8,88.89
2024-04-11,7,MRI,8,8,100.0
2024-04-11,7,CT Scanner,8,3,37.5
2024-04-11,7,X-Ray,1,1,100.0
2024-04-11,7,Ventilator,4,0,0.0
2024-04-11,7,Ultrasound,5,4,80.0
2024-04-11,7,ECG,3,0,0.0
2024-04-11,8,MRI,9,9,100.0
2024-04-11,8,CT Scanner,1,0,0.0
2024-04-11,8,X-Ray,9,1,11.11
2024-04-11,8,Ventilator,8,1,12.5
2024-04-11,8,Ultrasound,4,2,50.0
2024-04-11,8,ECG,10,0,0.0
2024-04-11,9,MRI,8,8,100.0
2024-04-11,9,CT Scanner,8,5,62.5
2024-04-11,9,X-Ray,4,2,50.0
2024-04-11,9,Ventilator,2,1,50.0
2024-04-11,9,Ultrasound,7,2,28.57
2024-04-11,9,ECG,3,2,66.67
2024-04-11,10,MRI,1,0,0.0
2024-04-11,10,CT Scanner,9,9,100.0
2024-04-11,10,X-Ray,2,0,0.0
2024-04-11,10,Ventilator,5,3,60.0
2024-04-11,10,Ultrasound,3,1,33.33
2024-04-11,10,ECG,10,9,90.0
2024-04-11,11,MRI,10,6,60.0
2024-04-11,11,CT Scanner,6,1,16.67
2024-04-11,11,X-Ray,1,0,0.0
2024-04-11,11,Ventilator,4,1,25.0
2024-04-11,11,Ultrasound,5,1,20.0
2024-04-11,11,ECG,3,1,33.33
2024-04-11,12,MRI,5,1,20.0
2024-04-11,12,CT Scanner,5,2,40.0
2024-04-11,12,X-Ray,4,4,100.0
2024-04-11,12,Ventilator,4,1,25.0
2024-04-11,12,Ultrasound,5,1,20.0
2024-04-11,12,ECG,6,3,50.0
2024-04-11,13,MRI,8,7,87.5
2024-04-11,13,CT Scanner,2,1,50.0
2024-04-11,13,X-Ray,9,1,11.11
2024-04-11,13,Ventilator,5,4,80.0
2024-04-11,13,Ultrasound,7,1,14.29
2024-04-11,13,ECG,1,1,100.0
2024-04-11,14,MRI,1,0,0.0
2024-04-11,14,CT Scanner,2,2,100.0
2024-04-11,14,X-Ray,8,8,100.0
2024-04-11,14,Ventilator,8,8,100.0
2024-04-11,14,Ultrasound,9,7,77.78
2024-04-11,14,ECG,10,8,80.0
2024-04-11,15,MRI,8,0,0.0
2024-04-11,15,CT Scanner,4,4,100.0
2024-04-11,15,X-Ray,8,0,0.0
2024-04-11,15,Ventilator,2,0,0.0
2024-04-11,15,Ultrasound,4,4,100.0
2024-04-11,15,ECG,5,4,80.0
2024-04-11,16,MRI,5,1,20.0
2024-04-11,16,CT Scanner,3,3,100.0
2024-04-11,16,X-Ray,3,2,66.67
2024-04-11,16,Ventilator,4,3,75.0
2024-04-11,16,Ultrasound,4,2,50.0
2024-04-11,16,ECG,5,0,0.0
2024-04-11,17,MRI,9,8,88.89
2024-04-11,17,CT Scanner,10,9,90.0
2024-04-11,17,X-Ray,1,0,0.0
2024-04-11,17,Ventilator,8,4,50.0
2024-04-11,17,Ultrasound,1,1,100.0
2024-04-11,17,ECG,7,1,14.29
2024-04-11,18,MRI,2,2,100.0
2024-04-11,18,CT Scanner,4,1,25.0
2024-04-11,18,X-Ray,3,0,0.0
2024-04-11,18,Ventilator,5,1,20.0
2024-04-11,18,Ultrasound,3,0,0.0
2024-04-11,18,ECG,8,2,25.0
2024-04-11,19,MRI,2,2,100.0
2024-04-11,19,CT Scanner,6,3,50.0
2024-04-11,19,X-Ray,2,2,100.0
2024-04-11,19,Ventilator,1,0,0.0
2024-04-11,19,Ultrasound,3,1,33.33
2024-04-11,19,ECG,6,5,83.33
2024-04-11,20,MRI,6,0,0.0
2024-04-11,20,CT Scanner,1,1,100.0
2024-04-11,20,X-Ray,10,2,20.0
2024-04-11,20,Ventilator,9,3,33.33
2024-04-11,20,Ultrasound,3,3,100.0
2024-04-11,20,ECG,2,1,50.0
2024-04-11,21,MRI,6,0,0.0
2024-04-11,21,CT Scanner,7,5,71.43
2024-04-11,21,X-Ray,10,9,90.0
2024-04-11,21,Ventilator,10,9,90.0
2024-04-11,21,Ultrasound,2,0,0.0
2024-04-11,21,ECG,7,3,42.86
2024-04-11,22,MRI,8,7,87.5
2024-04-11,22,CT Scanner,8,0,0.0
2024-04-11,22,X-Ray,3,2,66.67
2024-04-11,22,Ventilator,4,1,25.0
2024-04-11,22,Ultrasound,9,2,22.22
2024-04-11,22,ECG,8,8,100.0
2024-04-11,23,MRI,2,1,50.0
2024-04-11,23,CT Scanner,9,7,77.78
2024-04-11,23,X-Ray,9,4,44.44
2024-04-11,23,Ventilator,9,4,44.44
2024-04-11,23,Ultrasound,4,0,0.0
2024-04-11,23,ECG,9,8,88.89
2024-04-11,24,MRI,1,0,0.0
2024-04-11,24,CT Scanner,1,0,0.0
2024-04-11,24,X-Ray,6,5,83.33
2024-04-11,24,Ventilator,10,9,90.0
2024-04-11,24,Ultrasound,5,0,0.0
2024-04-11,24,ECG,8,7,87.5
2024-04-11,25,MRI,3,3,100.0
2024-04-11,25,CT Scanner,10,0,0.0
2024-04-11,25,X-Ray,3,2,66.67
2024-04-11,25,Ventilator,6,1,16.67
2024-04-11,25,Ultrasound,3,3,100.0
2024-04-11,25,ECG,2,1,50.0
2024-04-11,26,MRI,1,0,0.0
2024-04-11,26,CT Scanner,3,2,66.67
2024-04-11,26,X-Ray,7,5,71.43
2024-04-11,26,Ventilator,2,1,50.0
2024-04-11,26,Ultrasound,1,1,100.0
2024-04-11,26,ECG,2,2,100.0
2024-04-11,27,MRI,10,2,20.0
2024-04-11,27,CT Scanner,2,1,50.0
2024-04-11,27,X-Ray,2,0,0.0
2024-04-11,27,Ventilator,7,0,0.0
2024-04-11,27,Ultrasound,9,2,22.22
2024-04-11,27,ECG,3,1,33.33
2024-04-11,28,MRI,5,5,100.0
2024-04-11,28,CT Scanner,3,1,33.33
2024-04-11,28,X-Ray,8,5,62.5
2024-04-11,28,Ventilator,5,3,60.0
2024-04-11,28,Ultrasound,8,3,37.5
2024-04-11,28,ECG,7,1,14.29
2024-04-11,29,MRI,6,3,50.0
2024-04-11,29,CT Scanner,5,5,100.0
2024-04-11,29,X-Ray,5,0,0.0
2024-04-11,29,Ventilator,4,1,25.0
2024-04-11,29,Ultrasound,5,5,100.0
2024-04-11,29,ECG,9,3,33.33
2024-04-11,30,MRI,4,2,50.0
2024-04-11,30,CT Scanner,2,0,0.0
2024-04-11,30,X-Ray,9,5,55.56
2024-04-11,30,Ventilator,3,1,33.33
2024-04-11,30,Ultrasound,7,4,57.14
2024-04-11,30,ECG,4,1,25.0
2024-04-11,31,MRI,4,1,25.0
2024-04-11,31,CT Scanner,3,0,0.0
2024-04-11,31,X-Ray,1,1,100.0
2024-04-11,31,Ventilator,7,0,0.0
2024-04-11,31,Ultrasound,5,5,100.0
2024-04-11,31,ECG,2,1,50.0
2024-04-11,32,MRI,2,0,0.0
2024-04-11,32,CT Scanner,9,4,44.44
2024-04-11,32,X-Ray,2,1,50.0
2024-04-11,32,Ventilator,9,6,66.67
2024-04-11,32,Ultrasound,4,1,25.0
2024-04-11,32,ECG,1,1,100.0
2024-04-11,33,MRI,7,4,57.14
2024-04-11,33,CT Scanner,5,2,40.0
2024-04-11,33,X-Ray,6,1,16.67
2024-04-11,33,Ventilator,9,7,77.78
2024-04-11,33,Ultrasound,10,5,50.0
2024-04-11,33,ECG,9,4,44.44
2024-04-11,34,MRI,5,4,80.0
2024-04-11,34,CT Scanner,7,3,42.86
2024-04-11,34,X-Ray,10,5,50.0
2024-04-11,34,Ventilator,10,3,30.0
2024-04-11,34,Ultrasound,9,3,33.33
2024-04-11,34,ECG,6,1,16.67
2024-04-11,35,MRI,4,3,75.0
2024-04-11,35,CT Scanner,3,1,33.33
2024-04-11,35,X-Ray,10,9,90.0
2024-04-11,35,Ventilator,5,2,40.0
2024-04-11,35,Ultrasound,5,1,20.0
2024-04-11,35,ECG,10,2,20.0
2024-04-11,36,MRI,9,1,11.11
2024-04-11,36,CT Scanner,5,0,0.0
2024-04-11,36,X-Ray,10,1,10.0
2024-04-11,36,Ventilator,1,0,0.0
2024-04-11,36,Ultrasound,7,1,14.29
2024-04-11,36,ECG,1,1,100.0
2024-04-11,37,MRI,6,1,16.67
2024-04-11,37,CT Scanner,3,3,100.0
2024-04-11,37,X-Ray,7,1,14.29
2024-04-11,37,Ventilator,5,5,100.0
2024-04-11,37,Ultrasound,8,8,100.0
2024-04-11,37,ECG,10,9,90.0
2024-04-11,38,MRI,4,1,25.0
2024-04-11,38,CT Scanner,3,2,66.67
2024-04-11,38,X-Ray,7,4,57.14
2024-04-11,38,Ventilator,6,3,50.0
2024-04-11,38,Ultrasound,9,3,33.33
2024-04-11,38,ECG,10,1,10.0
2024-04-11,39,MRI,8,5,62.5
2024-04-11,39,CT Scanner,3,3,100.0
2024-04-11,39,X-Ray,1,0,0.0
2024-04-11,39,Ventilator,6,0,0.0
2024-04-11,39,Ultrasound,4,2,50.0
2024-04-11,39,ECG,6,3,50.0
2024-04-11,40,MRI,1,0,0.0
2024-04-11,40,CT Scanner,1,0,0.0
2024-04-11,40,X-Ray,7,7,100.0
2024-04-11,40,Ventilator,10,8,80.0
2024-04-11,40,Ultrasound,9,8,88.89
2024-04-11,40,ECG,9,7,77.78
2024-04-11,41,MRI,6,1,16.67
2024-04-11,41,CT Scanner,8,5,62.5
2024-04-11,41,X-Ray,5,4,80.0
2024-04-11,41,Ventilator,5,4,80.0
2024-04-11,41,Ultrasound,3,2,66.67
2024-04-11,41,ECG,9,2,22.22
2024-04-11,42,MRI,3,1,33.33
2024-04-11,42,CT Scanner,6,2,33.33
2024-04-11,42,X-Ray,2,2,100.0
2024-04-11,42,Ventilator,6,5,83.33
2024-04-11,42,Ultrasound,9,1,11.11
2024-04-11,42,ECG,2,1,50.0
2024-04-11,43,MRI,1,0,0.0
2024-04-11,43,CT Scanner,4,3,75.0
2024-04-11,43,X-Ray,2,0,0.0
2024-04-11,43,Ventilator,1,0,0.0
2024-04-11,43,Ultrasound,5,4,80.0
2024-04-11,43,ECG,6,5,83.33
2024-04-11,44,MRI,4,2,50.0
2024-04-11,44,CT Scanner,6,1,16.67
2024-04-11,44,X-Ray,1,1,100.0
2024-04-11,44,Ventilator,7,4,57.14
2024-04-11,44,Ultrasound,7,3,42.86
2024-04-11,44,ECG,1,0,0.0
2024-04-11,45,MRI,8,1,12.5
2024-04-11,45,CT Scanner,6,0,0.0
2024-04-11,45,X-Ray,2,2,100.0
2024-04-11,45,Ventilator,1,0,0.0
2024-04-11,45,Ultrasound,1,1,100.0
2024-04-11,45,ECG,8,7,87.5
2024-04-11,46,MRI,4,2,50.0
2024-04-11,46,CT Scanner,7,3,42.86
2024-04-11,46,X-Ray,10,2,20.0
2024-04-11,46,Ventilator,8,1,12.5
2024-04-11,46,Ultrasound,8,5,62.5
2024-04-11,46,ECG,4,1,25.0
2024-04-11,47,MRI,5,0,0.0
2024-04-11,47,CT Scanner,1,1,100.0
2024-04-11,47,X-Ray,9,1,11.11
2024-04-11,47,Ventilator,2,1,50.0
2024-04-11,47,Ultrasound,8,8,100.0
2024-04-11,47,ECG,8,6,75.0
2024-04-11,48,MRI,5,1,20.0
2024-04-11,48,CT Scanner,8,4,50.0
2024-04-11,48,X-Ray,1,1,100.0
2024-04-11,48,Ventilator,6,1,16.67
2024-04-11,48,Ultrasound,1,1,100.0
2024-04-11,48,ECG,2,0,0.0
2024-04-11,49,MRI,1,1,100.0
2024-04-11,49,CT Scanner,2,2,100.0
2024-04-11,49,X-Ray,4,1,25.0
2024-04-11,49,Ventilator,5,2,40.0
2024-04-11,49,Ultrasound,10,5,50.0
2024-04-11,49,ECG,8,3,37.5
2024-04-11,50,MRI,9,9,100.0
2024-04-11,50,CT Scanner,8,0,0.0
2024-04-11,50,X-Ray,1,1,100.0
2024-04-11,50,Ventilator,7,5,71.43
2024-04-11,50,Ultrasound,2,0,0.0
2024-04-11,50,ECG,10,5,50.0
2024-04-12,1,MRI,6,4,66.67
2024-04-12,1,CT Scanner,8,3,37.5
2024-04-12,1,X-Ray,7,6,85.71
2024-04-12,1,Ventilator,10,5,50.0
2024-04-12,1,Ultrasound,8,2,25.0
2024-04-12,1,ECG,3,2,66.67
2024-04-12,2,MRI,5,3,60.0
2024-04-12,2,CT Scanner,6,5,83.33
2024-04-12,2,X-Ray,9,5,55.56
2024-04-12,2,Ventilator,8,6,75.0
2024-04-12,2,Ultrasound,10,8,80.0
2024-04-12,2,ECG,6,4,66.67
2024-04-12,3,MRI,2,1,50.0
2024-04-12,3,CT Scanner,5,0,0.0
2024-04-12,3,X-Ray,8,0,0.0
2024-04-12,3,Ventilator,7,2,28.57
2024-04-12,3,Ultrasound,10,3,30.0
2024-04-12,3,ECG,9,9,100.0
2024-04-12,4,MRI,10,6,60.0
2024-04-12,4,CT Scanner,8,8,100.0
2024-04-12,4,X-Ray,2,2,100.0
2024-04-12,4,Ventilator,8,1,12.5
2024-04-12,4,Ultrasound,8,6,75.0
2024-04-12,4,ECG,6,3,50.0
2024-04-12,5,MRI,8,0,0.0
2024-04-12,5,CT Scanner,4,1,25.0
2024-04-12,5,X-Ray,8,6,75.0
2024-04-12,5,Ventilator,2,0,0.0
2024-04-12,5,Ultrasound,10,3,30.0
2024-04-12,5,ECG,7,3,42.86
2024-04-12,6,MRI,10,4,40.0
2024-04-12,6,CT Scanner,9,4,44.44
2024-04-12,6,X-Ray,5,3,60.0
2024-04-12,6,Ventilator,9,7,77.78
2024-04-12,6,Ultrasound,5,4,80.0
2024-04-12,6,ECG,9,8,88.89
2024-04-12,7,MRI,5,1,20.0
2024-04-12,7,CT Scanner,7,5,71.43
2024-04-12,7,X-Ray,5,4,80.0
2024-04-12,7,Ventilator,5,4,80.0
2024-04-12,7,Ultrasound,5,0,0.0
2024-04-12,7,ECG,3,3,100.0
2024-04-12,8,MRI,10,10,100.0
2024-04-12,8,CT Scanner,6,5,83.33
2024-04-12,8,X-Ray,7,2,28.57
2024-04-12,8,Ventilator,5,3,60.0
2024-04-12,8,Ultrasound,6,2,33.33
2024-04-12,8,ECG,3,2,66.67
2024-04-12,9,MRI,10,1,10.0
2024-04-12,9,CT Scanner,5,1,20.0
2024-04-12,9,X-Ray,3,0,0.0
2024-04-12,9,Ventilator,9,3,33.33
2024-04-12,9,Ultrasound,9,5,55.56
2024-04-12,9,ECG,8,7,87.5
2024-04-12,10,MRI,8,4,50.0
2024-04-12,10,CT Scanner,9,2,22.22
2024-04-12,10,X-Ray,5,1,20.0
2024-04-12,10,Ventilator,3,3,100.0
2024-04-12,10,Ultrasound,4,3,75.0
2024-04-12,10,ECG,10,9,90.0
2024-04-12,11,MRI,3,1,33.33
2024-04-12,11,CT Scanner,8,2,25.0
2024-04-12,11,X-Ray,10,5,50.0
2024-04-12,11,Ventilator,1,1,100.0
2024-04-12,11,Ultrasound,2,0,0.0
2024-04-12,11,ECG,3,1,33.33
2024-04-12,12,MRI,2,1,50.0
2024-04-12,12,CT Scanner,2,2,100.0
2024-04-12,12,X-Ray,2,2,100.0
2024-04-12,12,Ventilator,4,0,0.0
2024-04-12,12,Ultrasound,8,1,12.5
2024-04-12,12,ECG,3,2,66.67
2024-04-12,13,MRI,8,6,75.0
2024-04-12,13,CT Scanner,6,1,16.67
2024-04-12,13,X-Ray,4,3,75.0
2024-04-12,13,Ventilator,8,1,12.5
